scenario,guidance_decay,param,value,success_rate,collision_rate,min_distance_to_obstacle,smoothness,path_length,inference_time_seconds
ood_shifted_y,distance_gated,guidance_scale,0.5,0.894,0.106,0.23528648912906647,0.2956055700778961,17.840574264526367,0.030344124999828637
ood_shifted_y,conditional_distance_gated,guidance_scale,0.5,0.928,0.072,0.2884141206741333,0.30588340759277344,18.087675094604492,0.028500541986431926
ood_shifted_y,distance_gated,guidance_scale,1.0,0.938,0.062,0.40495121479034424,0.3356931209564209,18.42963218688965,0.027634500002022833
ood_shifted_y,conditional_distance_gated,guidance_scale,1.0,0.968,0.032,0.3250346779823303,0.3397647440433502,18.605165481567383,0.027683916996465996
ood_shifted_y,distance_gated,guidance_scale,1.5,0.972,0.028,0.3500291407108307,0.37682950496673584,19.022911071777344,0.027704041975084692
ood_shifted_y,conditional_distance_gated,guidance_scale,1.5,0.99,0.01,0.691933274269104,0.37724149227142334,19.169828414916992,0.02762654100661166
ood_shifted_y,distance_gated,guidance_scale,2.0,0.99,0.01,0.5883669257164001,0.41614314913749695,19.58213233947754,0.028034540999215096
ood_shifted_y,conditional_distance_gated,guidance_scale,2.0,0.998,0.002,0.9615350961685181,0.4150894284248352,19.73027801513672,0.027364375011529773
ood_shifted_y,distance_gated,guidance_scale,2.5,0.996,0.004,0.7441067099571228,0.45334237813949585,20.0997371673584,0.028191541001433507
ood_shifted_y,conditional_distance_gated,guidance_scale,2.5,1.0,0.0,1.1618348360061646,0.4528299868106842,20.262554168701172,0.028320542012806982
ood_shifted_y,distance_gated,guidance_scale,3.0,0.998,0.002,0.48362991213798523,0.4882177710533142,20.5759220123291,0.028142791998106986
ood_shifted_y,conditional_distance_gated,guidance_scale,3.0,1.0,0.0,1.325529932975769,0.4897518754005432,20.757308959960938,0.027902708010515198
ood_shifted_y,distance_gated,guidance_scale,4.0,0.998,0.002,0.963860034942627,0.549011766910553,21.402727127075195,0.027811832987936214
ood_shifted_y,conditional_distance_gated,guidance_scale,4.0,1.0,0.0,1.306390643119812,0.5580830574035645,21.633586883544922,0.028063250007107854
ood_shifted_y,distance_gated,guidance_scale,5.0,1.0,0.0,1.25,0.6015033721923828,22.09023666381836,0.027393750002374873
ood_shifted_y,conditional_distance_gated,guidance_scale,5.0,1.0,0.0,1.6354981660842896,0.6177212595939636,22.368165969848633,0.027734292001696303
