scenario,guidance_decay,param,value,success_rate,collision_rate,min_distance_to_obstacle,smoothness,path_length,inference_time_seconds
in_distribution_origin,baseline,guidance_scale,0.0,0.728,0.272,0.07348514348268509,0.26924341917037964,17.414791107177734,0.022273457987466827
in_distribution_origin,conditional,guidance_scale,0.0,0.722,0.278,0.07952055335044861,0.2885024845600128,17.806528091430664,0.023257250024471432
in_distribution_origin,constant,guidance_scale,0.0,0.728,0.272,0.07348514348268509,0.26924341917037964,17.414791107177734,0.02567666699178517
in_distribution_origin,conditional_constant,guidance_scale,0.0,0.722,0.278,0.07952055335044861,0.2885024845600128,17.806528091430664,0.025875417020870373
in_distribution_origin,constant,guidance_scale,0.5,0.81,0.19,0.1677311807870865,0.456391841173172,20.837156295776367,0.025409624999156222
in_distribution_origin,conditional_constant,guidance_scale,0.5,0.808,0.192,0.1427711546421051,0.493313729763031,21.462554931640625,0.025520791998133063
in_distribution_origin,constant,guidance_scale,1.0,0.8260000000000001,0.174,0.3039453327655792,0.8363308906555176,25.949766159057617,0.02991179100354202
in_distribution_origin,conditional_constant,guidance_scale,1.0,0.85,0.15,0.1956581324338913,0.908990740776062,26.895036697387695,0.03082500002346933
in_distribution_origin,constant,guidance_scale,1.5,0.872,0.128,0.2938670217990875,1.4773057699203491,32.557403564453125,0.025187958002788946
in_distribution_origin,conditional_constant,guidance_scale,1.5,0.896,0.104,0.3412156403064728,1.6315293312072754,34.03014373779297,0.026827790978131816
in_distribution_origin,constant,guidance_scale,2.0,0.922,0.078,0.27456986904144287,2.440432071685791,40.324378967285156,0.025279207999119535
in_distribution_origin,conditional_constant,guidance_scale,2.0,0.954,0.046,0.4275706708431244,2.7641265392303467,42.67224884033203,0.02476129200658761
in_distribution_origin,constant,guidance_scale,2.5,0.972,0.028,0.3912510573863983,3.740180015563965,48.77764892578125,0.02508741698693484
in_distribution_origin,conditional_constant,guidance_scale,2.5,0.98,0.02,0.8205937743186951,4.341137409210205,52.300235748291016,0.025376333011081442
in_distribution_origin,constant,guidance_scale,3.0,0.982,0.018,0.6567025184631348,5.336719512939453,57.46892547607422,0.025138541008345783
in_distribution_origin,conditional_constant,guidance_scale,3.0,0.992,0.008,0.7397531270980835,6.2730793952941895,62.14741134643555,0.026659416005713865
in_distribution_origin,constant,guidance_scale,4.0,0.992,0.008,0.8410540819168091,9.056407928466797,74.0420913696289,0.025504875025944784
in_distribution_origin,conditional_constant,guidance_scale,4.0,0.998,0.002,0.5715516805648804,10.548786163330078,80.15248107910156,0.026601500023389235
in_distribution_origin,constant,guidance_scale,5.0,1.0,0.0,1.017987847328186,12.762101173400879,87.75757598876953,0.02485654200427234
in_distribution_origin,conditional_constant,guidance_scale,5.0,0.998,0.002,0.9783501029014587,14.523247718811035,94.27157592773438,0.024699000001419336
in_distribution_origin,distance_gated,guidance_scale,0.0,0.728,0.272,0.07348514348268509,0.26924341917037964,17.414791107177734,0.026142707996768877
in_distribution_origin,conditional_distance_gated,guidance_scale,0.0,0.722,0.278,0.07952055335044861,0.2885024845600128,17.806528091430664,0.027002916991477832
in_distribution_origin,distance_gated,guidance_scale,0.5,0.8,0.2,0.16245321929454803,0.3998550474643707,19.84819984436035,0.025842375005595386
in_distribution_origin,conditional_distance_gated,guidance_scale,0.5,0.796,0.204,0.11534687131643295,0.4313383102416992,20.41037368774414,0.02698020898969844
in_distribution_origin,distance_gated,guidance_scale,1.0,0.8220000000000001,0.178,0.11672813445329666,0.6323932409286499,23.2087459564209,0.02730508300010115
in_distribution_origin,conditional_distance_gated,guidance_scale,1.0,0.846,0.154,0.33833977580070496,0.6830887198448181,23.968914031982422,0.027360167005099356
in_distribution_origin,distance_gated,guidance_scale,1.5,0.846,0.154,0.2488541454076767,0.9622911214828491,27.13469886779785,0.02768262501922436
in_distribution_origin,conditional_distance_gated,guidance_scale,1.5,0.88,0.12,0.3626781105995178,1.0425970554351807,28.127731323242188,0.028168250020826235
in_distribution_origin,distance_gated,guidance_scale,2.0,0.9,0.1,0.3563142418861389,1.378252387046814,31.32893943786621,0.02720250000129454
in_distribution_origin,conditional_distance_gated,guidance_scale,2.0,0.9339999999999999,0.066,0.3745208978652954,1.502608060836792,32.60525894165039,0.027350083022611216
in_distribution_origin,distance_gated,guidance_scale,2.5,0.942,0.058,0.42501020431518555,1.8673095703125,35.589271545410156,0.026787958981003612
in_distribution_origin,conditional_distance_gated,guidance_scale,2.5,0.962,0.038,0.6397415399551392,2.050471305847168,37.20081329345703,0.026369583007181063
in_distribution_origin,distance_gated,guidance_scale,3.0,0.98,0.02,0.6033108234405518,2.4153499603271484,39.785037994384766,0.027246916986769065
in_distribution_origin,conditional_distance_gated,guidance_scale,3.0,0.982,0.018,0.8475447297096252,2.6731934547424316,41.790706634521484,0.026018665987066925
in_distribution_origin,distance_gated,guidance_scale,4.0,0.99,0.01,0.44682660698890686,3.623826503753662,47.70346450805664,0.026789416995598003
in_distribution_origin,conditional_distance_gated,guidance_scale,4.0,0.994,0.006,0.7661026120185852,4.070065021514893,50.56214141845703,0.02779570801067166
in_distribution_origin,distance_gated,guidance_scale,5.0,0.996,0.004,0.7809211611747742,4.8700852394104,54.7000732421875,0.026957708003465086
in_distribution_origin,conditional_distance_gated,guidance_scale,5.0,0.996,0.004,0.741779625415802,5.5146589279174805,58.301719665527344,0.026537500001722947
ood_shifted_y,baseline,guidance_scale,0.0,0.762,0.238,0.0766620934009552,0.26924341917037964,17.414791107177734,0.020666124997660518
ood_shifted_y,conditional,guidance_scale,0.0,0.8220000000000001,0.178,0.05698603764176369,0.2862992584705353,17.774051666259766,0.021491624996997416
ood_shifted_y,constant,guidance_scale,0.0,0.762,0.238,0.0766620934009552,0.26924341917037964,17.414791107177734,0.025111999973887578
ood_shifted_y,conditional_constant,guidance_scale,0.0,0.8220000000000001,0.178,0.05698603764176369,0.2862992584705353,17.774051666259766,0.025359416991705075
ood_shifted_y,constant,guidance_scale,0.5,0.916,0.084,0.12316901236772537,0.31203150749206543,18.154544830322266,0.025589249999029562
