scenario,guidance_decay,param,value,success_rate,collision_rate,min_distance_to_obstacle,smoothness,path_length,inference_time_seconds
ood_shifted_y,distance_gated,max_guidance_norm,3.0,0.998,0.002,0.5042552351951599,0.4339084327220917,19.91645622253418,0.02939204199356027
ood_shifted_y,distance_gated,max_guidance_norm,3.5,0.998,0.002,0.6523755192756653,0.4489046335220337,20.109956741333008,0.028604499995708466
ood_shifted_y,distance_gated,max_guidance_norm,4.0,0.996,0.004,0.7769163846969604,0.46129366755485535,20.26214599609375,0.029384875000687316
ood_shifted_y,distance_gated,max_guidance_norm,4.5,0.994,0.006,0.881379246711731,0.4708397686481476,20.37551498413086,0.028415125008905306
ood_shifted_y,distance_gated,max_guidance_norm,5.0,0.996,0.004,0.6976789832115173,0.4777299761772156,20.455425262451172,0.028749082994181663
ood_shifted_y,distance_gated,max_guidance_norm,6.0,0.996,0.004,0.4431675374507904,0.4853675663471222,20.54277801513672,0.02936166600557044
ood_shifted_y,distance_gated,max_guidance_norm,7.0,0.998,0.002,0.45563310384750366,0.48775309324264526,20.570301055908203,0.029396792000625283
ood_shifted_y,distance_gated,max_guidance_norm,8.0,0.998,0.002,0.48362991213798523,0.48819148540496826,20.57553482055664,0.029565333999926224
ood_double_gap,baseline,max_guidance_norm,0.0,0.558,0.442,0.06087086722254753,0.26924341917037964,17.414791107177734,0.023488457984058186
ood_double_gap,constant,max_guidance_norm,2.0,0.804,0.196,0.12009278684854507,1.2196593284606934,29.120649337768555,0.029512082983274013
ood_double_gap,constant,max_guidance_norm,2.5,0.844,0.156,0.24297846853733063,1.8973140716552734,34.65363311767578,0.028737874992657453
ood_double_gap,constant,max_guidance_norm,3.0,0.886,0.114,0.37705886363983154,2.795016288757324,40.766571044921875,0.02842512499773875
ood_double_gap,constant,max_guidance_norm,3.5,0.906,0.094,0.37598127126693726,3.7734954357147217,46.604610443115234,0.028844041022239253
ood_double_gap,constant,max_guidance_norm,4.0,0.9339999999999999,0.066,0.441013902425766,4.611650466918945,51.22279739379883,0.028393209009664133
ood_double_gap,constant,max_guidance_norm,4.5,0.948,0.052,0.24366030097007751,5.045157432556152,53.50318908691406,0.028896042000269517
ood_double_gap,constant,max_guidance_norm,5.0,0.956,0.044,0.3844776451587677,5.246310234069824,54.55376434326172,0.029110125004081056
ood_double_gap,constant,max_guidance_norm,6.0,0.962,0.038,0.5628249645233154,5.3991546630859375,55.34634780883789,0.0280986669822596
ood_double_gap,constant,max_guidance_norm,7.0,0.962,0.038,0.6393935084342957,5.435560703277588,55.535423278808594,0.02798208300373517
ood_double_gap,constant,max_guidance_norm,8.0,0.962,0.038,0.6463285088539124,5.443421363830566,55.57431411743164,0.02840229100547731
ood_double_gap,distance_gated,max_guidance_norm,2.0,0.79,0.21,0.19160595536231995,0.9603643417358398,26.351709365844727,0.03253295799368061
ood_double_gap,distance_gated,max_guidance_norm,2.5,0.81,0.19,0.34935715794563293,1.2838600873947144,29.335411071777344,0.0321076670079492
ood_double_gap,distance_gated,max_guidance_norm,3.0,0.854,0.146,0.25744542479515076,1.5554108619689941,31.613691329956055,0.032519917003810406
ood_double_gap,distance_gated,max_guidance_norm,3.5,0.89,0.11,0.2850441038608551,1.7517236471176147,33.164676666259766,0.03227187501033768
ood_double_gap,distance_gated,max_guidance_norm,4.0,0.92,0.08,0.3910990357398987,1.8808218240737915,34.15510177612305,0.032920291007030755
ood_double_gap,distance_gated,max_guidance_norm,4.5,0.9299999999999999,0.07,0.507575273513794,1.9603229761123657,34.76054000854492,0.03328837500885129
ood_double_gap,distance_gated,max_guidance_norm,5.0,0.942,0.058,0.6100127100944519,2.008838653564453,35.130165100097656,0.03277216700371355
ood_double_gap,distance_gated,max_guidance_norm,6.0,0.952,0.048,0.6615208387374878,2.0542166233062744,35.477691650390625,0.032659041025908664
ood_double_gap,distance_gated,max_guidance_norm,7.0,0.95,0.05,0.730495810508728,2.0666654109954834,35.574954986572266,0.03306133401929401
ood_double_gap,distance_gated,max_guidance_norm,8.0,0.948,0.052,0.7317562103271484,2.069275379180908,35.59502410888672,0.032094082998810336
