scenario,guidance_decay,param,value,success_rate,collision_rate,min_distance_to_obstacle,smoothness,path_length,inference_time_seconds
ood_double_gap,constant,guidance_margin,1.5,0.948,0.052,0.536314070224762,1.3351988792419434,29.569726943969727,0.02705491697997786
ood_double_gap,conditional_constant,guidance_margin,1.5,0.966,0.034,0.5366582870483398,1.300836443901062,29.466835021972656,0.0319593750173226
ood_double_gap,constant,guidance_margin,1.75,0.964,0.036,0.5660074949264526,2.6180431842803955,39.475303649902344,0.029196749994298443
ood_double_gap,conditional_constant,guidance_margin,1.75,0.974,0.026,0.6288452744483948,2.599647045135498,39.618038177490234,0.034489666984882206
ood_double_gap,constant,guidance_margin,2.0,0.962,0.038,0.6463285088539124,5.444077491760254,55.577056884765625,0.02961825000238605
ood_double_gap,conditional_constant,guidance_margin,2.0,0.964,0.036,0.5002198219299316,5.724343776702881,57.302860260009766,0.030695875000674278
ood_double_gap,constant,guidance_margin,2.5,0.988,0.012,0.5916685461997986,20.451868057250977,108.47212219238281,0.032991417014272884
ood_double_gap,conditional_constant,guidance_margin,2.5,0.992,0.008,0.9315671324729919,22.775177001953125,115.67526245117188,0.02912208400084637
ood_double_gap,distance_gated,guidance_margin,0.0,0.5820000000000001,0.418,0.1619475781917572,0.282081663608551,17.60692024230957,0.03767316599260084
ood_double_gap,conditional_distance_gated,guidance_margin,0.0,0.698,0.302,0.23899434506893158,0.3013303875923157,18.03957176208496,0.03738758299732581
ood_double_gap,distance_gated,guidance_margin,0.25,0.648,0.352,0.2757349908351898,0.3007177710533142,17.86882781982422,0.03999945800751448
ood_double_gap,conditional_distance_gated,guidance_margin,0.25,0.76,0.24,0.2975999414920807,0.3162016272544861,18.242612838745117,0.03406283399090171
ood_double_gap,distance_gated,guidance_margin,0.5,0.716,0.284,0.38119640946388245,0.33131566643714905,18.287399291992188,0.032511375000467524
ood_double_gap,conditional_distance_gated,guidance_margin,0.5,0.806,0.194,0.3702264726161957,0.3415147662162781,18.58562469482422,0.03401891700923443
ood_double_gap,distance_gated,guidance_margin,0.75,0.782,0.218,0.3713027834892273,0.3768114447593689,18.90193748474121,0.03243183399899863
ood_double_gap,conditional_distance_gated,guidance_margin,0.75,0.874,0.126,0.5015311241149902,0.380472332239151,19.11565589904785,0.031656417006161064
ood_double_gap,distance_gated,guidance_margin,1.0,0.84,0.16,0.286784291267395,0.44346192479133606,19.807266235351562,0.03259854100178927
ood_double_gap,conditional_distance_gated,guidance_margin,1.0,0.916,0.084,0.5467713475227356,0.4414263367652893,19.950397491455078,0.03191383299417794
ood_double_gap,distance_gated,guidance_margin,1.25,0.87,0.13,0.5830063819885254,0.5576066374778748,21.314590454101562,0.031628374999854714
ood_double_gap,conditional_distance_gated,guidance_margin,1.25,0.938,0.062,0.47002479434013367,0.5488503575325012,21.386539459228516,0.03199408299406059
ood_double_gap,distance_gated,guidance_margin,1.5,0.91,0.09,0.5057284832000732,0.7785889506340027,23.945472717285156,0.031380334025016055
ood_double_gap,conditional_distance_gated,guidance_margin,1.5,0.962,0.038,0.4851948916912079,0.7581157088279724,23.930233001708984,0.031083583016879857
ood_double_gap,distance_gated,guidance_margin,1.75,0.942,0.058,0.5016655325889587,1.2131633758544922,28.392385482788086,0.03224395800498314
ood_double_gap,conditional_distance_gated,guidance_margin,1.75,0.962,0.038,0.6716299057006836,1.1772741079330444,28.292776107788086,0.03070195799227804
ood_double_gap,distance_gated,guidance_margin,2.0,0.948,0.052,0.7317562103271484,2.0694706439971924,35.596336364746094,0.03234595799585804
ood_double_gap,conditional_distance_gated,guidance_margin,2.0,0.978,0.022,0.577442467212677,2.0352184772491455,35.59534454345703,0.032256958016660064
ood_double_gap,distance_gated,guidance_margin,2.5,0.974,0.026,0.6642847657203674,6.739382743835449,62.06564712524414,0.03159383300226182
ood_double_gap,conditional_distance_gated,guidance_margin,2.5,0.978,0.022,0.6525971293449402,7.2880167961120605,64.84961700439453,0.03182020899839699
