scenario,guidance_decay,param,value,success_rate,collision_rate,min_distance_to_obstacle,smoothness,path_length,inference_time_seconds
in_distribution_origin,conditional_distance_gated,max_guidance_norm,6.0,0.982,0.018,0.8471906781196594,2.6446545124053955,41.57521057128906,0.028445207979530096
in_distribution_origin,distance_gated,max_guidance_norm,7.0,0.98,0.02,0.599486231803894,2.4115734100341797,39.75377655029297,0.029550042003393173
in_distribution_origin,conditional_distance_gated,max_guidance_norm,7.0,0.982,0.018,0.8534130454063416,2.669372320175171,41.75897216796875,0.029981166997458786
in_distribution_origin,distance_gated,max_guidance_norm,8.0,0.98,0.02,0.6033108234405518,2.4151358604431152,39.78319549560547,0.029448790999595076
in_distribution_origin,conditional_distance_gated,max_guidance_norm,8.0,0.982,0.018,0.8475447297096252,2.6730496883392334,41.789127349853516,0.029231042019091547
ood_shifted_y,baseline,max_guidance_norm,0.0,0.762,0.238,0.0766620934009552,0.26924341917037964,17.414791107177734,0.023928375012474135
ood_shifted_y,conditional,max_guidance_norm,0.0,0.8220000000000001,0.178,0.05698603764176369,0.2862992584705353,17.774051666259766,0.02265858298051171
ood_shifted_y,constant,max_guidance_norm,2.0,0.998,0.002,0.7941461205482483,0.4551164507865906,20.466707229614258,0.02701891597826034
ood_shifted_y,conditional_constant,max_guidance_norm,2.0,1.0,0.0,1.2775754928588867,0.45294877886772156,20.551361083984375,0.027136333024827763
ood_shifted_y,constant,max_guidance_norm,2.5,1.0,0.0,1.0950220823287964,0.49271175265312195,20.998321533203125,0.02667233400279656
ood_shifted_y,conditional_constant,max_guidance_norm,2.5,1.0,0.0,1.5738316774368286,0.4889412522315979,21.069089889526367,0.027490792010212317
ood_shifted_y,constant,max_guidance_norm,3.0,1.0,0.0,1.2057719230651855,0.5255020260810852,21.452980041503906,0.02789179200772196
ood_shifted_y,conditional_constant,max_guidance_norm,3.0,1.0,0.0,1.7516813278198242,0.5222659707069397,21.526639938354492,0.027219167008297518
ood_shifted_y,constant,max_guidance_norm,3.5,1.0,0.0,1.2267333269119263,0.554057776927948,21.83148193359375,0.027532708016224205
ood_shifted_y,conditional_constant,max_guidance_norm,3.5,1.0,0.0,1.8282318115234375,0.5522139668464661,21.916057586669922,0.02737145801074803
ood_shifted_y,constant,max_guidance_norm,4.0,1.0,0.0,1.2777334451675415,0.5776424407958984,22.129749298095703,0.02736991600249894
ood_shifted_y,conditional_constant,max_guidance_norm,4.0,1.0,0.0,1.903886079788208,0.5772693157196045,22.228042602539062,0.027183666999917477
